chisq H0 ombh2 omch2 tau As ns
2.623783145027462524e+03 6.898767004979589501e+01 2.247300870155338401e-02 1.162274797707692209e-01 9.060050882326848784e-03 1.904726997606111362e-09 9.739185340855048834e-01
2.623182037095910346e+03 6.885036200546566931e+01 2.247300544640361622e-02 1.162263622018551851e-01 9.275507150303409151e-03 1.904726997607653226e-09 9.739240038613335981e-01
2.622158465307346887e+03 6.893913579430434879e+01 2.247300156334943594e-02 1.162249342536081226e-01 9.408590603724955106e-03 1.904726997606921585e-09 9.739229373811255641e-01
2.622158465307346887e+03 6.893913579430434879e+01 2.247300156334943594e-02 1.162249342536081226e-01 9.408590603724955106e-03 1.904726997606921585e-09 9.739229373811255641e-01
2.622584473144738240e+03 6.904650423955237670e+01 2.247300058228285727e-02 1.162246191527308015e-01 9.559788943031069519e-03 1.904726997610238166e-09 9.739202946697517183e-01
2.620968853434203083e+03 6.885969716751210967e+01 2.247300637999198950e-02 1.162264388025898709e-01 9.776576109293062811e-03 1.904726997606787582e-09 9.739179306429521787e-01
2.622671385349358843e+03 6.875239238676469711e+01 2.247300832064190110e-02 1.162249822913070940e-01 9.642061020119902653e-03 1.904726997605036441e-09 9.739130978398570226e-01
2.622778014489850648e+03 6.874129828163732725e+01 2.247301592264067463e-02 1.162262108740944044e-01 9.658890635751598772e-03 1.904726997602676494e-09 9.739142892631067472e-01
2.622848921638613774e+03 6.876718261267174626e+01 2.247301987454362882e-02 1.162245397818724713e-01 9.556293969248312245e-03 1.904726997598320975e-09 9.739106768791848667e-01
2.623375117856214729e+03 6.883653185904319116e+01 2.247301248872776366e-02 1.162257570694544967e-01 9.268696441607948006e-03 1.904726997597805228e-09 9.739139940925092276e-01
2.622856640137997601e+03 6.885798455030098353e+01 2.247299670838102600e-02 1.162256407353070703e-01 9.323138578578620689e-03 1.904726997596557012e-09 9.739131950372740265e-01
2.622976865014894884e+03 6.899056176843747323e+01 2.247298393796248739e-02 1.162232814406127801e-01 9.246025796367150773e-03 1.904726997593064656e-09 9.739123650424021950e-01
2.622976865014894884e+03 6.899056176843747323e+01 2.247298393796248739e-02 1.162232814406127801e-01 9.246025796367150773e-03 1.904726997593064656e-09 9.739123650424021950e-01
2.622976865014894884e+03 6.899056176843747323e+01 2.247298393796248739e-02 1.162232814406127801e-01 9.246025796367150773e-03 1.904726997593064656e-09 9.739123650424021950e-01
2.622976865014894884e+03 6.899056176843747323e+01 2.247298393796248739e-02 1.162232814406127801e-01 9.246025796367150773e-03 1.904726997593064656e-09 9.739123650424021950e-01
2.622976865014894884e+03 6.899056176843747323e+01 2.247298393796248739e-02 1.162232814406127801e-01 9.246025796367150773e-03 1.904726997593064656e-09 9.739123650424021950e-01
2.626374271629137183e+03 6.903858664577728632e+01 2.247298771527184852e-02 1.162223768215705777e-01 8.628357111119647899e-03 1.904726997591504593e-09 9.739094169923080413e-01
2.627299361069499810e+03 6.885798579799856611e+01 2.247298577192493110e-02 1.162216522049867168e-01 8.657526634612482813e-03 1.904726997593342588e-09 9.739096199711133606e-01
2.627195108335104123e+03 6.888783582066666611e+01 2.247298564047164535e-02 1.162200046528981401e-01 8.616957065649544570e-03 1.904726997596926762e-09 9.739091600336993171e-01
2.626245636394530720e+03 6.891758311978831841e+01 2.247298860584616420e-02 1.162205421014769618e-01 8.696619461353334926e-03 1.904726997594997777e-09 9.739130400813902355e-01
2.624327287037310271e+03 6.881532659430021681e+01 2.247297478469782381e-02 1.162208343892398299e-01 9.166889108658815566e-03 1.904726997594497332e-09 9.739113778763804907e-01
2.624157404534693342e+03 6.885275401878179480e+01 2.247298059960053593e-02 1.162214315090011052e-01 9.109283796958743060e-03 1.904726997594566816e-09 9.739123220337378983e-01
2.623120545111704814e+03 6.884361279801831301e+01 2.247298199781671418e-02 1.162223234903721203e-01 9.306102523587000269e-03 1.904726997596333260e-09 9.739183981399627266e-01
2.623500475599978017e+03 6.885945991224168949e+01 2.247300236021065531e-02 1.162226370483407795e-01 9.206579396571426196e-03 1.904726997598055036e-09 9.739197159899641854e-01
2.622978829119549118e+03 6.891308303803016599e+01 2.247299555984509645e-02 1.162237586314828347e-01 9.232233837176969521e-03 1.904726997598150162e-09 9.739235927684108951e-01
2.622978829119549118e+03 6.891308303803016599e+01 2.247299555984509645e-02 1.162237586314828347e-01 9.232233837176969521e-03 1.904726997598150162e-09 9.739235927684108951e-01
2.624317353453999658e+03 6.892418543515253759e+01 2.247300142861902855e-02 1.162230380174338884e-01 8.979148051948290452e-03 1.904726997600347981e-09 9.739297429376205795e-01
2.624317353453999658e+03 6.892418543515253759e+01 2.247300142861902855e-02 1.162230380174338884e-01 8.979148051948290452e-03 1.904726997600347981e-09 9.739297429376205795e-01
2.624317353453999658e+03 6.892418543515253759e+01 2.247300142861902855e-02 1.162230380174338884e-01 8.979148051948290452e-03 1.904726997600347981e-09 9.739297429376205795e-01
2.624317353453999658e+03 6.892418543515253759e+01 2.247300142861902855e-02 1.162230380174338884e-01 8.979148051948290452e-03 1.904726997600347981e-09 9.739297429376205795e-01
2.624075119964019450e+03 6.903817569089932249e+01 2.247299830607921156e-02 1.162216134655631450e-01 9.062947235523451453e-03 1.904726997595043685e-09 9.739271429916950273e-01
2.622876932183218742e+03 6.899658646076473190e+01 2.247298884201650790e-02 1.162208657083636659e-01 9.280972747803801701e-03 1.904726997598640266e-09 9.739256258769442010e-01
2.622333659443231682e+03 6.901774023301993566e+01 2.247298753889043557e-02 1.162218990960560833e-01 9.503698945056895248e-03 1.904726997598743250e-09 9.739275792014294719e-01
2.622333659443231682e+03 6.901774023301993566e+01 2.247298753889043557e-02 1.162218990960560833e-01 9.503698945056895248e-03 1.904726997598743250e-09 9.739275792014294719e-01
2.626095897770689589e+03 6.917381866816545255e+01 2.247298894013749493e-02 1.162210585196199464e-01 9.129547175744665358e-03 1.904726997598714299e-09 9.739203984902999878e-01
2.626095897770689589e+03 6.917381866816545255e+01 2.247298894013749493e-02 1.162210585196199464e-01 9.129547175744665358e-03 1.904726997598714299e-09 9.739203984902999878e-01
2.627193037006791201e+03 6.921508931057658742e+01 2.247298011816457886e-02 1.162206046530424725e-01 9.133898254756753557e-03 1.904726997592693251e-09 9.739244017974153511e-01
2.629756526487639348e+03 6.923536827744666766e+01 2.247298146285765102e-02 1.162200770104182962e-01 8.532756697587774719e-03 1.904726997592840490e-09 9.739221095473117318e-01
2.630824962390585370e+03 6.923529130067797155e+01 2.247299552803843151e-02 1.162179169599196343e-01 8.318730135896568179e-03 1.904726997592906664e-09 9.739150966767858852e-01
2.630824962390585370e+03 6.923529130067797155e+01 2.247299552803843151e-02 1.162179169599196343e-01 8.318730135896568179e-03 1.904726997592906664e-09 9.739150966767858852e-01
2.630824962390585370e+03 6.923529130067797155e+01 2.247299552803843151e-02 1.162179169599196343e-01 8.318730135896568179e-03 1.904726997592906664e-09 9.739150966767858852e-01
2.627933894616813632e+03 6.904404898500520460e+01 2.247299720794542627e-02 1.162195134325790524e-01 8.401565880673315251e-03 1.904726997597201799e-09 9.739158141908059729e-01
2.629365172118155442e+03 6.895345182943250961e+01 2.247299588764185840e-02 1.162177305293846524e-01 8.269188289973606124e-03 1.904726997593632929e-09 9.739128910696479569e-01
2.629365172118155442e+03 6.895345182943250961e+01 2.247299588764185840e-02 1.162177305293846524e-01 8.269188289973606124e-03 1.904726997593632929e-09 9.739128910696479569e-01
2.629322018335552002e+03 6.889787143165990813e+01 2.247298927634412691e-02 1.162190773264301646e-01 8.351407664502139006e-03 1.904726997594783537e-09 9.739121530308445518e-01
2.629362501065716060e+03 6.885284645318708385e+01 2.247299135933827213e-02 1.162208910141454415e-01 8.431137651693300025e-03 1.904726997592270149e-09 9.739138000155367347e-01
2.631240043800143667e+03 6.890311825594720574e+01 2.247299271962314299e-02 1.162200015468259212e-01 8.139004104678548845e-03 1.904726997586566325e-09 9.739157655850784190e-01
2.631240043800143667e+03 6.890311825594720574e+01 2.247299271962314299e-02 1.162200015468259212e-01 8.139004104678548845e-03 1.904726997586566325e-09 9.739157655850784190e-01
2.629347008857578203e+03 6.901377105614437824e+01 2.247299729564370893e-02 1.162198076736224023e-01 8.223362234997890624e-03 1.904726997584337900e-09 9.739207769669497861e-01
2.629527406578238697e+03 6.887568382832928648e+01 2.247299755065744128e-02 1.162191249985455171e-01 8.370946323608755013e-03 1.904726997583953261e-09 9.739235839882630641e-01
2.628675024064050831e+03 6.912194136160960056e+01 2.247300485613530283e-02 1.162158974192621652e-01 8.365481029898086743e-03 1.904726997586635394e-09 9.739218568502397977e-01
2.628059470060309650e+03 6.891912009165945108e+01 2.247300140924311448e-02 1.162145457232075518e-01 8.471103824739560292e-03 1.904726997587163549e-09 9.739208095068208060e-01
2.627836301082856608e+03 6.911866165444767773e+01 2.247300166462962157e-02 1.162136174217886231e-01 8.493610476732079556e-03 1.904726997584820146e-09 9.739194332094294193e-01
2.627836301082856608e+03 6.911866165444767773e+01 2.247300166462962157e-02 1.162136174217886231e-01 8.493610476732079556e-03 1.904726997584820146e-09 9.739194332094294193e-01
2.628396600538306757e+03 6.897799771486674558e+01 2.247300932116000002e-02 1.162139661547894054e-01 8.365449667604175563e-03 1.904726997583243954e-09 9.739163963687244019e-01
2.628396600538306757e+03 6.897799771486674558e+01 2.247300932116000002e-02 1.162139661547894054e-01 8.365449667604175563e-03 1.904726997583243954e-09 9.739163963687244019e-01
2.627097481743147000e+03 6.914297891548343955e+01 2.247300776006205467e-02 1.162138491889402742e-01 8.688805825073583206e-03 1.904726997584646852e-09 9.739140552511500459e-01
2.626394669851339131e+03 6.913317988046873097e+01 2.247300394951633196e-02 1.162130423666771079e-01 8.804206963169488795e-03 1.904726997583527263e-09 9.739163926753390266e-01
2.626394669851339131e+03 6.913317988046873097e+01 2.247300394951633196e-02 1.162130423666771079e-01 8.804206963169488795e-03 1.904726997583527263e-09 9.739163926753390266e-01
2.625708603223426053e+03 6.908336914004246410e+01 2.247300142591391464e-02 1.162122399413092616e-01 8.808732752075554284e-03 1.904726997579690386e-09 9.739165344764585397e-01
2.625706052852002813e+03 6.908204294437655335e+01 2.247301105581876735e-02 1.162112473950937808e-01 8.806705107262752241e-03 1.904726997577725418e-09 9.739161131701081775e-01
2.625698278675333768e+03 6.916233255284745951e+01 2.247300568439176971e-02 1.162109812919321916e-01 9.155118154942396003e-03 1.904726997576875077e-09 9.739162315495296651e-01
2.625698278675333768e+03 6.916233255284745951e+01 2.247300568439176971e-02 1.162109812919321916e-01 9.155118154942396003e-03 1.904726997576875077e-09 9.739162315495296651e-01
2.626048822114023096e+03 6.918935774845436981e+01 2.247301206059107784e-02 1.162117282825742837e-01 9.311460792425346397e-03 1.904726997576058649e-09 9.739189692956697897e-01
2.626048822114023096e+03 6.918935774845436981e+01 2.247301206059107784e-02 1.162117282825742837e-01 9.311460792425346397e-03 1.904726997576058649e-09 9.739189692956697897e-01
2.626048822114023096e+03 6.918935774845436981e+01 2.247301206059107784e-02 1.162117282825742837e-01 9.311460792425346397e-03 1.904726997576058649e-09 9.739189692956697897e-01
2.622853488804591962e+03 6.905297884650902063e+01 2.247301031558427559e-02 1.162110707136073812e-01 9.466186351091960757e-03 1.904726997570783719e-09 9.739231569781431341e-01
2.623844476883110474e+03 6.912304195708536270e+01 2.247301532111234748e-02 1.162106945866602931e-01 9.679403978581913037e-03 1.904726997567298807e-09 9.739226718447062670e-01
2.623844476883110474e+03 6.912304195708536270e+01 2.247301532111234748e-02 1.162106945866602931e-01 9.679403978581913037e-03 1.904726997567298807e-09 9.739226718447062670e-01
2.623844476883110474e+03 6.912304195708536270e+01 2.247301532111234748e-02 1.162106945866602931e-01 9.679403978581913037e-03 1.904726997567298807e-09 9.739226718447062670e-01
2.621458379892480480e+03 6.892673516550817681e+01 2.247302581341147423e-02 1.162117464557169966e-01 9.612099451794258939e-03 1.904726997571112523e-09 9.739264213340466103e-01
2.621458379892480480e+03 6.892673516550817681e+01 2.247302581341147423e-02 1.162117464557169966e-01 9.612099451794258939e-03 1.904726997571112523e-09 9.739264213340466103e-01
2.621527627694701550e+03 6.894903908283843919e+01 2.247301368857935674e-02 1.162103464896894200e-01 9.608724539707026377e-03 1.904726997570432994e-09 9.739285682786650300e-01
2.621465576837430490e+03 6.890961356872028887e+01 2.247300426540570911e-02 1.162107099265378279e-01 9.609495140647471983e-03 1.904726997568726934e-09 9.739289619814938126e-01
2.621090598306006086e+03 6.896684786877280260e+01 2.247299908953725653e-02 1.162094190028191698e-01 9.832534254203838947e-03 1.904726997570877604e-09 9.739250666073414608e-01
2.621090598306006086e+03 6.896684786877280260e+01 2.247299908953725653e-02 1.162094190028191698e-01 9.832534254203838947e-03 1.904726997570877604e-09 9.739250666073414608e-01
2.621090598306006086e+03 6.896684786877280260e+01 2.247299908953725653e-02 1.162094190028191698e-01 9.832534254203838947e-03 1.904726997570877604e-09 9.739250666073414608e-01
2.620406725452760838e+03 6.890707966798042605e+01 2.247299847621756635e-02 1.162114515862237157e-01 1.002539196336086139e-02 1.904726997573275187e-09 9.739229528939307157e-01
2.621635544023058173e+03 6.878328693227648216e+01 2.247300829905874570e-02 1.162110074237610591e-01 9.799315996491673314e-03 1.904726997569375030e-09 9.739227312453828667e-01
2.621635544023058173e+03 6.878328693227648216e+01 2.247300829905874570e-02 1.162110074237610591e-01 9.799315996491673314e-03 1.904726997569375030e-09 9.739227312453828667e-01
2.621635544023058173e+03 6.878328693227648216e+01 2.247300829905874570e-02 1.162110074237610591e-01 9.799315996491673314e-03 1.904726997569375030e-09 9.739227312453828667e-01
2.621635544023058173e+03 6.878328693227648216e+01 2.247300829905874570e-02 1.162110074237610591e-01 9.799315996491673314e-03 1.904726997569375030e-09 9.739227312453828667e-01
2.620833644115038169e+03 6.894453439701095476e+01 2.247300185232549083e-02 1.162112396251310659e-01 9.884445048910391746e-03 1.904726997570952877e-09 9.739283045934526983e-01
2.622341493865150369e+03 6.881532497274346838e+01 2.247298903345573348e-02 1.162092762945405033e-01 9.548131259409094532e-03 1.904726997573922042e-09 9.739279819233995772e-01
2.626002497519440112e+03 6.867293549864511704e+01 2.247299605818308538e-02 1.162090212105496428e-01 9.436817720403367291e-03 1.904726997578373928e-09 9.739307384841485726e-01
2.624968289306082625e+03 6.869340600600992275e+01 2.247298986035288146e-02 1.162095641124862994e-01 9.504508388351751852e-03 1.904726997579039808e-09 9.739313871949427659e-01
2.624356610723627909e+03 6.871994905621863836e+01 2.247298015010723571e-02 1.162105818432805082e-01 9.491847449219647029e-03 1.904726997579668879e-09 9.739301496530619051e-01
2.624356610723627909e+03 6.871994905621863836e+01 2.247298015010723571e-02 1.162105818432805082e-01 9.491847449219647029e-03 1.904726997579668879e-09 9.739301496530619051e-01
2.624107878415225969e+03 6.876688221541041912e+01 2.247297789296026291e-02 1.162109909090000420e-01 9.362688290922637629e-03 1.904726997577188164e-09 9.739294563659152137e-01
2.624107878415225969e+03 6.876688221541041912e+01 2.247297789296026291e-02 1.162109909090000420e-01 9.362688290922637629e-03 1.904726997577188164e-09 9.739294563659152137e-01
2.622455724835974252e+03 6.889645488893407332e+01 2.247298497292299010e-02 1.162099502560063335e-01 9.373972105688136575e-03 1.904726997578106335e-09 9.739254380353675744e-01
2.622679635107161630e+03 6.875180411820858239e+01 2.247297353718714572e-02 1.162120405737639278e-01 9.672499976026116900e-03 1.904726997579136175e-09 9.739262568511914964e-01
2.624362781227729101e+03 6.868006919145408062e+01 2.247298185782334312e-02 1.162119409403914727e-01 9.658510893548294743e-03 1.904726997578270530e-09 9.739317530576241388e-01
2.624362781227729101e+03 6.868006919145408062e+01 2.247298185782334312e-02 1.162119409403914727e-01 9.658510893548294743e-03 1.904726997578270530e-09 9.739317530576241388e-01
2.623844807077183759e+03 6.871038700724422199e+01 2.247297597188421120e-02 1.162127656748986465e-01 9.613578869405652733e-03 1.904726997579457948e-09 9.739303187035168730e-01
2.621386930037854654e+03 6.879864932002546141e+01 2.247296442346841810e-02 1.162113708811063767e-01 9.814670060235253582e-03 1.904726997581263270e-09 9.739275351532503677e-01
2.623345415222138854e+03 6.865074175317532479e+01 2.247296599304079989e-02 1.162112886086137248e-01 1.000778668531102089e-02 1.904726997582928798e-09 9.739241934349964769e-01
2.623345415222138854e+03 6.865074175317532479e+01 2.247296599304079989e-02 1.162112886086137248e-01 1.000778668531102089e-02 1.904726997582928798e-09 9.739241934349964769e-01
2.621369680628730748e+03 6.883081584066137282e+01 2.247295951950992882e-02 1.162115239113641202e-01 9.734856134405061798e-03 1.904726997581469651e-09 9.739240024399514750e-01
2.621023237297392825e+03 6.890003038024501336e+01 2.247296882105374177e-02 1.162111940663947823e-01 9.749818301313658425e-03 1.904726997583342388e-09 9.739243201987743959e-01
2.621023237297392825e+03 6.890003038024501336e+01 2.247296882105374177e-02 1.162111940663947823e-01 9.749818301313658425e-03 1.904726997583342388e-09 9.739243201987743959e-01
2.621023237297392825e+03 6.890003038024501336e+01 2.247296882105374177e-02 1.162111940663947823e-01 9.749818301313658425e-03 1.904726997583342388e-09 9.739243201987743959e-01
2.621141283237498101e+03 6.898119270894596866e+01 2.247297513169778382e-02 1.162130429496195660e-01 9.889370440883914204e-03 1.904726997580324006e-09 9.739254918219342194e-01
2.620390032064967727e+03 6.893766859011255121e+01 2.247296860703007493e-02 1.162145342012505106e-01 1.024962918807913181e-02 1.904726997580660669e-09 9.739292042596767729e-01
2.620390032064967727e+03 6.893766859011255121e+01 2.247296860703007493e-02 1.162145342012505106e-01 1.024962918807913181e-02 1.904726997580660669e-09 9.739292042596767729e-01
2.620390032064967727e+03 6.893766859011255121e+01 2.247296860703007493e-02 1.162145342012505106e-01 1.024962918807913181e-02 1.904726997580660669e-09 9.739292042596767729e-01
2.620413900710798316e+03 6.894075686168794448e+01 2.247296170003101543e-02 1.162125288830366948e-01 1.023865029849798172e-02 1.904726997581628056e-09 9.739346668573778398e-01
2.620413900710798316e+03 6.894075686168794448e+01 2.247296170003101543e-02 1.162125288830366948e-01 1.023865029849798172e-02 1.904726997581628056e-09 9.739346668573778398e-01
2.619799120547513212e+03 6.884851810732385502e+01 2.247296198601313189e-02 1.162114674607483550e-01 1.052525653732277328e-02 1.904726997581549061e-09 9.739320860426806670e-01
2.620010986059983225e+03 6.874363930327899652e+01 2.247294656927452394e-02 1.162118780255298883e-01 1.078644230244419321e-02 1.904726997582356389e-09 9.739330599776422348e-01
2.620010986059983225e+03 6.874363930327899652e+01 2.247294656927452394e-02 1.162118780255298883e-01 1.078644230244419321e-02 1.904726997582356389e-09 9.739330599776422348e-01
2.620010986059983225e+03 6.874363930327899652e+01 2.247294656927452394e-02 1.162118780255298883e-01 1.078644230244419321e-02 1.904726997582356389e-09 9.739330599776422348e-01
2.620201607242066530e+03 6.871738995289072705e+01 2.247295340364312971e-02 1.162143573983851763e-01 1.086405607474931999e-02 1.904726997584908655e-09 9.739381593630229705e-01
2.620201607242066530e+03 6.871738995289072705e+01 2.247295340364312971e-02 1.162143573983851763e-01 1.086405607474931999e-02 1.904726997584908655e-09 9.739381593630229705e-01
2.620201607242066530e+03 6.871738995289072705e+01 2.247295340364312971e-02 1.162143573983851763e-01 1.086405607474931999e-02 1.904726997584908655e-09 9.739381593630229705e-01
2.620422507804226825e+03 6.890304650470633874e+01 2.247295983213919504e-02 1.162138705670890115e-01 1.081418024224029689e-02 1.904726997585013293e-09 9.739389136381142453e-01
2.620544472410845628e+03 6.869121280643742011e+01 2.247294843960275651e-02 1.162163039180164059e-01 1.072954095157508878e-02 1.904726997581120168e-09 9.739402680815798519e-01
2.619986456020466903e+03 6.875532303600778050e+01 2.247294501307985429e-02 1.162157897205038370e-01 1.060709826830538716e-02 1.904726997580694997e-09 9.739384944246691767e-01
2.619986456020466903e+03 6.875532303600778050e+01 2.247294501307985429e-02 1.162157897205038370e-01 1.060709826830538716e-02 1.904726997580694997e-09 9.739384944246691767e-01
2.619846327508100330e+03 6.883783608620609584e+01 2.247294401932940083e-02 1.162153129561586951e-01 1.038568704443701071e-02 1.904726997578600575e-09 9.739351922193586475e-01
2.621157108574084759e+03 6.868266068196611229e+01 2.247293950652746661e-02 1.162155537225380147e-01 1.043199604306704192e-02 1.904726997579187046e-09 9.739390019647947705e-01
2.621157108574084759e+03 6.868266068196611229e+01 2.247293950652746661e-02 1.162155537225380147e-01 1.043199604306704192e-02 1.904726997579187046e-09 9.739390019647947705e-01
2.621941844388107711e+03 6.863243158214206119e+01 2.247293882636357612e-02 1.162148201945633341e-01 1.052748168495912587e-02 1.904726997576366774e-09 9.739410985192225034e-01
2.621857655879960021e+03 6.864281958775814019e+01 2.247293452830054217e-02 1.162143055524933466e-01 1.047168690382987988e-02 1.904726997577813099e-09 9.739408794709629724e-01
2.620665082494680973e+03 6.868139693138853374e+01 2.247294245108701766e-02 1.162130097899832376e-01 1.076914848116657802e-02 1.904726997579759042e-09 9.739389318317236421e-01
2.620665082494680973e+03 6.868139693138853374e+01 2.247294245108701766e-02 1.162130097899832376e-01 1.076914848116657802e-02 1.904726997579759042e-09 9.739389318317236421e-01
2.620423286796985394e+03 6.871784204018003095e+01 2.247292858162715581e-02 1.162121768369929614e-01 1.055800960065215836e-02 1.904726997578695701e-09 9.739393443990683741e-01
2.620637039151543831e+03 6.869707536488471078e+01 2.247294701270724504e-02 1.162110209294853619e-01 1.060807440027729948e-02 1.904726997575535871e-09 9.739394494653103029e-01
2.619952452894672660e+03 6.880691290209517774e+01 2.247294715000143148e-02 1.162112261939494545e-01 1.094678543914105219e-02 1.904726997573664789e-09 9.739392131511654949e-01
2.620237867927663046e+03 6.874525646485474795e+01 2.247295243452341468e-02 1.162119106031984511e-01 1.114357159136576680e-02 1.904726997574820774e-09 9.739456362504793629e-01
2.620256232435549464e+03 6.879444308669910413e+01 2.247295306183124536e-02 1.162128193236360713e-01 1.115052498206605194e-02 1.904726997574743019e-09 9.739450045459400185e-01
2.620460518893311018e+03 6.869153603620729598e+01 2.247295051991739234e-02 1.162130400811335340e-01 1.096602898779927213e-02 1.904726997577207603e-09 9.739486242889939804e-01
2.620658679701562505e+03 6.867564225922386356e+01 2.247294585702735645e-02 1.162129100844710577e-01 1.090836264366301309e-02 1.904726997577969437e-09 9.739505745908451084e-01
2.620658679701562505e+03 6.867564225922386356e+01 2.247294585702735645e-02 1.162129100844710577e-01 1.090836264366301309e-02 1.904726997577969437e-09 9.739505745908451084e-01
2.623246546589807622e+03 6.853583056771911686e+01 2.247293852982673243e-02 1.162141600676505904e-01 1.139724223197319253e-02 1.904726997580381082e-09 9.739533986734747462e-01
2.623246546589807622e+03 6.853583056771911686e+01 2.247293852982673243e-02 1.162141600676505904e-01 1.139724223197319253e-02 1.904726997580381082e-09 9.739533986734747462e-01
2.620797775783357338e+03 6.873771545249063308e+01 2.247294470650507484e-02 1.162152032167608345e-01 1.141857327390605366e-02 1.904726997583812640e-09 9.739572510824763274e-01
2.619922451494455345e+03 6.876266293670886398e+01 2.247295345347724224e-02 1.162169224016931651e-01 1.090555677231348081e-02 1.904726997587109369e-09 9.739548537836734132e-01
2.621636034037582704e+03 6.862833713202202546e+01 2.247295477724687435e-02 1.162167412393764199e-01 1.070986845809757636e-02 1.904726997585048448e-09 9.739552427611551932e-01
2.625777848522009663e+03 6.848053271722582735e+01 2.247295699263827592e-02 1.162167481253602724e-01 1.077166682611941338e-02 1.904726997584915272e-09 9.739556042285797410e-01
2.624961884533299781e+03 6.849167798626845638e+01 2.247295448441063645e-02 1.162169348154720588e-01 1.092820075358658105e-02 1.904726997587276873e-09 9.739564649885017467e-01
2.624676243924684968e+03 6.849955860350087278e+01 2.247295021050746064e-02 1.162166447705281630e-01 1.093883504445325276e-02 1.904726997586899678e-09 9.739539815026231340e-01
2.621861060175609055e+03 6.859786392702748969e+01 2.247295361403885139e-02 1.162162020621884811e-01 1.120097871076016632e-02 1.904726997586400475e-09 9.739554840245695511e-01
2.620799476935784696e+03 6.868698193577159827e+01 2.247294584333231135e-02 1.162185861950230659e-01 1.132909384444059399e-02 1.904726997585727977e-09 9.739600305667881486e-01
2.620917627770905256e+03 6.869270253101232981e+01 2.247294542577601278e-02 1.162188458185647449e-01 1.141318886895466463e-02 1.904726997590150498e-09 9.739636438546638297e-01
2.621026937564685795e+03 6.878935519746157468e+01 2.247294210699852732e-02 1.162184046037062907e-01 1.145159062167259989e-02 1.904726997591375966e-09 9.739677956980195006e-01
2.621649411585035068e+03 6.880339466023322359e+01 2.247293647239815770e-02 1.162192835894369503e-01 1.158888439803095784e-02 1.904726997588987482e-09 9.739635860664938027e-01
2.621649411585035068e+03 6.880339466023322359e+01 2.247293647239815770e-02 1.162192835894369503e-01 1.158888439803095784e-02 1.904726997588987482e-09 9.739635860664938027e-01
2.621649411585035068e+03 6.880339466023322359e+01 2.247293647239815770e-02 1.162192835894369503e-01 1.158888439803095784e-02 1.904726997588987482e-09 9.739635860664938027e-01
2.621649411585035068e+03 6.880339466023322359e+01 2.247293647239815770e-02 1.162192835894369503e-01 1.158888439803095784e-02 1.904726997588987482e-09 9.739635860664938027e-01
2.621528179812863527e+03 6.874862977117835783e+01 2.247293749052452216e-02 1.162184227898414024e-01 1.164660739880435739e-02 1.904726997588840244e-09 9.739662517282829945e-01
2.622073576263695941e+03 6.874566562428535121e+01 2.247295394328219925e-02 1.162202071380028789e-01 1.178359781147293381e-02 1.904726997590765507e-09 9.739658046527032154e-01
2.621287575994133022e+03 6.880463326825035608e+01 2.247294962740281968e-02 1.162188209970641539e-01 1.149438760878462688e-02 1.904726997593411658e-09 9.739658613066729531e-01
2.621343502373963020e+03 6.867717215854376889e+01 2.247294407161803606e-02 1.162194322820423870e-01 1.155784145558276348e-02 1.904726997592191153e-09 9.739628963403696993e-01
2.621151583054691400e+03 6.867596823082497792e+01 2.247294454622281862e-02 1.162205910824329752e-01 1.147260783705208488e-02 1.904726997592507963e-09 9.739591611843113617e-01
2.621151583054691400e+03 6.867596823082497792e+01 2.247294454622281862e-02 1.162205910824329752e-01 1.147260783705208488e-02 1.904726997592507963e-09 9.739591611843113617e-01
2.621151583054691400e+03 6.867596823082497792e+01 2.247294454622281862e-02 1.162205910824329752e-01 1.147260783705208488e-02 1.904726997592507963e-09 9.739591611843113617e-01
2.621151583054691400e+03 6.867596823082497792e+01 2.247294454622281862e-02 1.162205910824329752e-01 1.147260783705208488e-02 1.904726997592507963e-09 9.739591611843113617e-01
2.621151583054691400e+03 6.867596823082497792e+01 2.247294454622281862e-02 1.162205910824329752e-01 1.147260783705208488e-02 1.904726997592507963e-09 9.739591611843113617e-01
2.622549734278641608e+03 6.893384786602381098e+01 2.247294320156885752e-02 1.162209883505493646e-01 1.133314569024178146e-02 1.904726997593747493e-09 9.739596273506955226e-01
2.622549734278641608e+03 6.893384786602381098e+01 2.247294320156885752e-02 1.162209883505493646e-01 1.133314569024178146e-02 1.904726997593747493e-09 9.739596273506955226e-01
2.621499707209844019e+03 6.888545719396191203e+01 2.247294201477018777e-02 1.162209916284980687e-01 1.129068212582146936e-02 1.904726997594397244e-09 9.739604934646780565e-01
2.621738471279294117e+03 6.872160665934713109e+01 2.247295284335640991e-02 1.162205889013800814e-01 1.171421901710456917e-02 1.904726997591311033e-09 9.739593696241174436e-01
2.621738471279294117e+03 6.872160665934713109e+01 2.247295284335640991e-02 1.162205889013800814e-01 1.171421901710456917e-02 1.904726997591311033e-09 9.739593696241174436e-01
2.621168913246819557e+03 6.885598746535519865e+01 2.247295747617252329e-02 1.162213266946177659e-01 1.131044361430472503e-02 1.904726997592292069e-09 9.739622130270975120e-01
2.621168913246819557e+03 6.885598746535519865e+01 2.247295747617252329e-02 1.162213266946177659e-01 1.131044361430472503e-02 1.904726997592292069e-09 9.739622130270975120e-01
